"id","set","phe","tbv","jid","spare"
370,4,-0.0858943237846365,0.318491201417247,370,-0.0858943237846365
371,4,0.925092901703936,0.473061063789121,371,0.925092901703936
372,4,-0.781723166833744,-0.647570438406968,372,-0.781723166833744
373,4,-1.12536957811241,-0.840782766371811,373,-1.12536957811241
374,4,1.97046894780585,1.4777651692063,374,1.97046894780585
375,4,0.112501454225565,-0.956710163150717,375,0.112501454225565
376,4,0.704221417544507,-0.377073179256188,376,0.704221417544507
377,4,0.411391169512063,0.279848735824279,377,0.411391169512063
378,4,-0.439863683876319,-0.608927972813999,378,-0.439863683876319
379,4,2.43234640783339,2.32789941225161,379,2.43234640783339
380,4,1.46646220580383,1.3618377724274,380,1.46646220580383
381,4,0.114228909392015,-0.29978824807025,381,0.114228909392015
382,4,-0.991608233283793,-1.07263755992962,382,-0.991608233283793
383,4,-0.189442203014461,0.0479939422664669,383,-0.189442203014461
384,4,-1.08926806025456,-0.918067697557749,384,-1.08926806025456
385,4,2.53440626903205,1.16862544446256,385,2.53440626903205
386,4,0.887708984058036,-0.87942523196478,386,0.887708984058036
387,4,-1.83545895003125,-1.03399509433665,387,-1.83545895003125
388,4,0.186331221470879,0.202563804638341,388,0.186331221470879
389,4,-1.53020375578622,-0.493000576035094,389,-1.53020375578622
390,4,-0.0103993148614943,0.704915857346933,390,-0.0103993148614943
391,4,0.678209703114453,0.0866364078594355,391,0.678209703114453
392,4,-0.74493398019842,-0.608927972813999,392,-0.74493398019842
393,4,0.179114368174455,-1.11128002552259,393,0.179114368174455
394,4,-1.36048634789795,-0.802140300778842,394,-1.36048634789795
395,4,0.291008500392101,-1.18856495670853,395,0.291008500392101
396,4,0.390817757734119,-0.377073179256187,396,0.390817757734119
397,4,1.30346891592444,1.70961996276412,397,1.30346891592444
398,4,-2.10025126657533,-1.18856495670853,398,-2.10025126657533
399,4,-2.3097026779299,-1.3431348190804,399,-2.3097026779299
400,4,-1.45928404993138,-1.18856495670853,400,-1.45928404993138
401,5,-0.0573408029711029,-0.415715644849156,401,-0.0573408029711029
402,5,0.0339504000444444,0.163921339045373,402,0.0339504000444444
403,5,-0.650928220230232,0.318491201417247,403,-0.650928220230232
404,5,0.223705672168631,-0.377073179256187,404,0.223705672168631
405,5,-0.862151304728781,-0.531643041628062,405,-0.862151304728781
406,5,0.0774663166922229,0.125278873452404,406,0.0774663166922229
407,5,-1.41170632810006,-0.918067697557748,407,-1.41170632810006
408,5,-0.0459134532682047,0.357133667010216,408,-0.0459134532682047
409,5,-1.16070325473188,-0.183860851291345,409,-1.16070325473188
410,5,-0.70214625375681,0.0479939422664668,410,-0.70214625375681
411,5,0.130490891523246,-0.570285507221031,411,0.130490891523246
412,5,0.898914391411114,0.78220078853287,412,0.898914391411114
413,5,0.79276779886041,0.0866364078594356,413,0.79276779886041
414,5,-0.801170219999888,-0.763497835185874,414,-0.801170219999888
415,5,-2.48567379863286,-0.0292909889194702,415,-2.48567379863286
416,5,0.0704461237746648,0.473061063789122,416,0.0704461237746648
417,5,-3.04482126511325,-1.30449235348743,417,-3.04482126511325
418,5,1.33974055342728,0.588988460568027,418,1.33974055342728
419,5,-1.60686261210641,-0.647570438406968,419,-1.60686261210641
420,5,-0.670986552193699,-0.995352628743685,420,-0.670986552193699
421,5,0.323990931644279,0.588988460568027,421,0.323990931644279
422,5,0.426735703513298,-0.415715644849156,422,0.426735703513298
423,5,0.861392387478563,-0.0679334545124388,423,0.861392387478563
424,5,-0.551910738266342,0.357133667010216,424,-0.551910738266342
425,5,1.01082920468442,1.24591037564849,425,1.01082920468442
426,5,0.260096055186892,0.936770650904745,426,0.260096055186892
427,5,0.990978683497618,0.279848735824279,427,0.990978683497618
428,5,-0.931508612625283,-0.183860851291345,428,-0.931508612625283
429,5,0.174882640027803,-0.493000576035094,429,0.174882640027803
430,5,-0.341456959071035,-0.0292909889194703,430,-0.341456959071035
431,5,1.24847300567116,0.395776132603185,431,1.24847300567116
432,5,-1.41232636251218,-0.531643041628062,432,-1.41232636251218
433,5,1.25404168511369,0.279848735824279,433,1.25404168511369
434,5,-1.23785683960204,-0.918067697557748,434,-1.23785683960204
435,5,0.0088497262405326,0.279848735824279,435,0.0088497262405326
436,5,0.583373406115108,-0.0679334545124386,436,0.583373406115108
437,5,0.00212654442133009,-0.686212903999937,437,0.00212654442133009
438,5,0.714244658614586,0.125278873452404,438,0.714244658614586
439,5,-0.208191205168486,0.279848735824279,439,-0.208191205168486
